Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price,Address
87472.25699,5.543774149,7.340992379,3.32,48306.7974,184.8633724,"29279 Jermaine Plain
Morrisland, SC 37248-4063"
48692.97596,4.597834172,6.25906992,3.02,36239.39412,61.71579103,"520 Love Hill
Port Scottview, NC 38932-2657"
67858.50166,4.948624044,6.228655544,3.34,29708.75808,85.76971255,"PSC 8501, Box 9843
APO AP 98266-5428"
72332.05826,5.744597578,6.869613492,4.41,45804.32891,125.3434398,"87019 Russell Port Apt. 950
Rhondastad, KY 27693-9413"
80775.9033,6.148563983,7.744385348,5.29,26601.55793,163.5092433,"62969 King Junctions Apt. 619
Maryton, NY 45618"
75151.10555,7.299214839,6.596280173,3.3,32032.14109,152.4845422,"PSC 7794, Box 7590
APO AA 40047"
62095.03681,5.954461825,4.707758996,3.24,36183.2878,76.38696667,"94007 Luis Isle Apt. 081
Port Jesse, IN 51991"
75759.48996,5.254822469,7.510711574,4.11,46188.16509,137.6637506,"14841 Jeffery Passage
Lake Kyle, WA 90337-7454"
64374.30729,8.389992287,7.063085614,6.23,23251.0467,124.4440135,"95798 Elizabeth River
Benjaminbury, VT 03318-9619"
48147.87075,5.972172601,7.877403593,6.44,32050.57593,69.39315015,"PSC 3778, Box 1575
APO AE 50445-2100"
64127.44061,5.611310138,6.992732532,2.25,42628.71074,127.7744739,"3840 Timothy Walks
West Deborah, VT 14535-2467"
83921.90733,5.525295192,6.821687363,4.06,39569.83006,153.9329319,"805 Brown Land Suite 726
Jenniferhaven, GA 61596-1119"
54617.88615,6.234743605,6.782860704,2.18,29613.844,90.38816639,"548 Alec Keys
Daniellemouth, PA 02241"
45493.20843,7.381580819,7.266475345,3.2,38938.2712,89.69442443,"PSC 9294, Box 6252
APO AP 46111-7806"
72780.15123,5.259416171,5.725266904,2.48,44953.52365,118.4758842,"60075 Rhodes Summit
North Crystalview, VA 40652"
96395.3218,5.460823005,7.52809801,6.5,35036.19213,173.1437416,"389 Michael Knolls Apt. 891
Reyeshaven, WV 22646-0966"
47467.42392,5.821678083,7.015252974,3.33,37341.62134,76.21449261,"753 Kline Street
New Cindyland, MI 13424-8203"
61807.48493,5.60685891,8.203353428,5.46,44586.72495,127.090502,"876 Woods Circles
North Sarah, OK 34668"
54794.42399,5.625066678,8.00318507,4.21,39385.6836,100.0043903,"043 Tyler Oval
Lake William, AS 62856-9836"
94923.40619,5.70927131,8.039282316,3.3,43818.81314,196.7637287,"8068 Curtis Glen
Anthonyfurt, VA 17191"
62058.50246,7.030593803,6.175147479,3.23,28954.49749,111.4779247,"034 Parker Unions
Lake Thomas, MP 99522-4945"
46952.22944,6.061124984,5.728597316,4.24,31628.22805,67.16617134,"727 Gonzales Fork
Jonathanborough, ND 57809-1961"
67003.62956,6.505040047,7.406529543,3.02,28464.33389,121.4986886,"003 Erica Passage Apt. 274
East Ritaton, KS 97261-8617"
87835.27161,4.302756122,7.458554034,3.39,16250.76883,105.32366,"1215 Dawson Locks Suite 788
Port Elizabeth, NH 66530"
73433.62623,7.107788624,6.227752216,2.05,44544.23046,151.5005384,"62721 Stewart Mount
Marieburgh, WY 37987-7127"
70124.38688,6.740554121,7.346570952,6.32,51673.96267,173.2196217,"3222 Alexis Square
Leetown, MS 07616"
84366.24462,4.750904287,7.865276959,5.27,43445.0159,158.7122369,"30682 Perry Ranch Suite 253
Tinaport, CT 17781"
60343.59941,7.827794857,7.267249766,4.38,24199.05275,118.489356,"8042 Jasmine Ramp
Charlesborough, IL 29751"
71308.86039,5.806519014,8.598246883,3.25,22710.19219,131.4348699,"6049 Ramos Fork
Vaughnmouth, MN 39214-3093"
65430.97914,4.324962702,7.200581808,4.41,33320.39672,71.78253597,"7646 Joshua Tunnel
Christinaton, AZ 69071-6657"
73591.48889,5.430302262,6.747876001,2.5,51662.31774,144.1736761,"960 Diamond Mews Apt. 150
East Donnaview, MH 67321-2363"
52805.83596,7.460307854,6.799866021,4.48,37161.1126,111.9542311,"4122 Bradley Turnpike Apt. 551
New Carlaville, KY 15412-2546"
58187.0494,6.084778056,7.256935779,4.08,31551.86373,85.09770123,"0227 Walters Haven
West Wesleybury, MS 17227"
70506.22247,6.067423246,7.947610774,3.14,44706.71849,165.5466736,"6998 Jason Hollow
Kleinbury, KY 02969"
77412.45431,7.264613698,7.067327828,4.29,33258.83439,164.1739518,"793 Cynthia Shore
South Randy, MN 75770-8233"
65087.71793,6.684347864,7.456185045,3.45,40283.24977,136.9976501,"31241 Johnson Prairie Suite 452
Hancockshire, AS 54797-5444"
72547.04742,5.606278582,7.046825652,3.32,39218.75914,146.5835843,"PSC 6728, Box 9260
APO AA 33818"
78864.05341,6.378901779,7.348649923,3.3,50194.10811,178.9334851,"8374 Colon Isle
North Yolanda, SD 47070-7137"
67335.75773,6.785460273,7.377845327,6.26,10311.00139,86.32971767,"493 Beth Tunnel Apt. 276
New Mitchell, DC 10981"
79552.39015,5.191222752,6.537351508,3.32,50113.83691,142.5366413,"5131 Tapia Gardens Suite 886
Christinaburgh, CO 75023-0787"
89089.43207,7.146246355,9.179993536,5.29,49782.15207,227.1112744,"8252 Murillo Mountain
Glennshire, SC 33179"
67110.33438,7.197138761,7.236402011,6.1,31998.76325,137.0699722,"965 Wilson Ridges
Holmesland, VT 81072"
80778.90088,6.484438121,6.386486309,3.16,34431.16874,156.6740128,"3753 Dean Island Suite 773
North Dennis, OR 90936-6820"
76624.14812,5.074271516,6.265051496,4.17,47039.09365,143.69952,"678 Patton Pass
Guzmanberg, MA 60510"
80011.58352,6.448675361,6.489267832,2.49,26576.39199,134.5962955,"51202 Perez Squares
New Kellytown, WV 38886-7802"
70472.79238,6.010153598,6.110191694,3.24,34894.15883,126.5180909,"4821 Christopher Park
Lopezside, MH 21430"
57456.99716,5.378244758,7.857343016,6.22,37378.95089,106.1222537,"278 Tina Spur Suite 751
Jessicashire, PA 60756"
80000.76417,5.612801653,5.91001256,3.17,42245.4464,138.3967463,"50664 Kent Haven
Christopherchester, KS 50822-8146"
66387.6838,5.677748504,7.788138382,5.22,22552.53591,105.1519066,"0896 David Islands Suite 115
Lake Patriciaburgh, MD 03928-1885"
64699.39397,6.848939033,6.956937821,4,49083.66618,155.0359548,"31018 Park Square Suite 876
Normanside, MA 65696-1725"
84777.30248,5.421143531,6.079424489,2.22,42038.80335,137.5057083,"88259 Amanda Valleys
Carrollmouth, OH 35308-8073"
81196.61131,6.865788207,7.181116046,3.01,49574.70781,188.29789,"6983 Tyler Mission Apt. 984
South Nicholasbury, DE 26628"
60690.71865,7.5960077,7.021787448,3.42,35528.50391,127.405364,"814 Elizabeth Square Suite 264
New Brenda, DC 70173-4108"
72000.91793,7.16654825,7.869974067,3.13,27699.04897,142.6434644,"02930 Kenneth Glen Apt. 117
East Michaeltown, NC 02319-9280"
51144.77077,6.748781492,6.767066347,4.04,39369.30084,91.35870974,"572 Shelton River Suite 617
Reyesland, DE 48811"
57683.84762,6.557164042,7.060080868,4.3,43348.48868,111.6730867,"014 Cheryl Plaza Suite 493
Lake Melinda, MH 07175"
63759.0507,6.13572675,7.614217985,6.23,35071.99599,122.6586921,"4976 Shields Mount Suite 333
East Michelehaven, CT 44471-9324"
68615.76709,8.76478554,6.122465225,2.47,51791.80812,183.6978483,"4518 Caleb Hills Apt. 029
East Shannon, VI 80699-6731"
66823.4329,7.52333072,6.142730956,4.29,30852.29111,145.2153849,"365 Sue Place Apt. 092
Lake Davidport, VT 70760"
67564.16592,6.701112226,8.039700873,5.16,21880.05031,129.4750368,"8783 Cristian Vista Suite 144
Lake Tiffany, HI 82995-2929"
68008.61543,4.357088276,7.879544727,5.41,28908.08678,105.9870965,"USNS Hernandez
FPO AA 27512"
73715.42371,6.210744515,7.983172003,3.09,45540.93836,161.534675,"Unit 1515 Box 0124
DPO AA 13767"
50813.70267,7.161978239,5.942275646,2.1,30767.31362,110.7692003,"49703 Joshua Camp
Port Brianbury, OH 78964"
83814.10116,8.571796672,7.392164066,3.39,51538.0568,233.0289701,"125 Gillespie Plain
Whitefurt, MO 18599"
51666.77275,7.730949556,7.55757585,3.45,41926.02443,111.6193293,"016 Ashley Locks
Mortonstad, WY 58148"
69236.93433,5.816532436,5.861133737,4.18,39399.93645,107.2253834,"8534 Gina Route Apt. 739
Davischester, GA 71300-1917"
81099.57815,6.433839889,7.13508385,4.33,29780.17308,162.6941788,"81304 Jonathan Camp
Lake Tannerbury, RI 29349"
59303.82319,6.930752508,9.098979835,3.44,43609.46243,166.9681231,"90568 Garcia Vista
North Marioville, GU 75958-1328"
69610.9725,4.137278576,5.627663434,4.04,39210.48262,80.61218394,"02315 Franklin Crescent Suite 962
North Peter, RI 58237"
77402.40158,5.648700181,7.856053644,6.14,39351.01562,168.0252737,"031 Garza Springs Suite 573
Perryville, CA 13499-5935"
73386.40734,4.96635994,7.915452714,4.3,38413.49048,118.6441756,"USS Williams
FPO AA 31030"
70961.58131,8.598382722,6.185950711,2.02,38251.81217,176.6248403,"8749 Matthew Row
East Markport, IN 41253"
81181.5688,6.636742301,8.201423572,5.27,26690.70991,164.1055939,"619 Ralph Key Apt. 220
Josephberg, AZ 58966-3248"
57272.32797,7.577254753,6.59669477,2.07,30099.39506,112.0894804,"9048 Deborah View Apt. 049
New Laurie, PR 61237"
58871.79001,8.174270417,7.074322473,5.16,25091.82355,132.5706901,"7579 Walter Curve
Hartfort, VA 37328-6949"
74029.34982,6.618516283,6.414579249,4.31,36360.2738,159.3347849,"055 Tina Roads Suite 878
North Aprilshire, PW 13402"
56849.22111,4.043752332,6.78153687,3.19,43522.68518,60.50734908,"225 Brandi Avenue Apt. 147
Lopezbury, KS 51049"
73587.04646,5.944492108,6.53014678,2.3,25271.93098,106.4509523,"PSC 3878, Box 6882
APO AP 64687-9459"
49728.43703,5.844846445,7.531572717,3.19,37608.67975,87.23658799,"77621 Michael Fork Suite 487
Port Lauraland, AZ 23400-9348"
60631.11084,5.956718133,7.628030848,3.11,40928.28419,111.7741757,"98660 Williams Lock
West Jamesland, HI 66797"
78404.3633,7.066791632,6.858624507,3.03,49398.25748,193.5172995,"62128 Taylor Drive
New Frank, SD 32477-8796"
86611.17802,4.849506719,8.303301694,3.01,45359.02795,166.8670656,"4800 Flores Inlet Apt. 293
South Mary, MO 35793"
58914.48624,6.590092351,6.311064909,2.46,35282.71403,107.270489,"1787 Paige Path
Justinmouth, DC 31345-4841"
75867.02443,5.539850454,8.061729885,4.18,56294.43444,191.4746582,"8893 Barbara Camp Apt. 439
Jefffort, VA 89472"
66581.57483,5.419607067,5.884307666,3.25,18230.51893,83.91940689,"456 Mitchell Causeway
Georgefort, NE 04481-1083"
62820.17908,7.63974101,7.681443787,6.07,23734.16959,128.515787,"109 Smith Park
Laurachester, MP 38007"
69711.90393,6.073168346,8.090746781,3.45,36291.1452,143.3614967,"29718 Simmons Shores Apt. 119
Andreafurt, IN 14150"
82710.58982,6.236986667,5.086433684,4.43,44768.68811,145.9342887,"USNS Barrera
FPO AA 45323-4290"
58828.04163,7.236786459,8.749000788,6.08,44277.30064,165.2845981,"2260 Torres Crest
Lopezburgh, AK 74728"
53161.83239,4.879253961,8.678774415,4.07,30535.2556,72.5830602,"196 Robinson Ways Apt. 994
Toddmouth, PW 54975"
79361.02651,4.572241077,6.866564918,3.23,53875.28901,137.8863688,"9881 Olson Drive
Alexanderbury, PA 91436-2120"
58325.69569,6.30432228,7.299320698,6.31,31256.22333,100.3941929,"1535 Debra Expressway Suite 755
Moonmouth, AL 23444"
55772.89874,5.641007686,6.826893598,2.07,41638.65687,72.98826249,"1968 Estes Turnpike Suite 663
South Carriefurt, NY 13185-2445"
71893.42934,5.826870236,7.103995531,3.39,40364.19315,127.0047528,"05664 House Tunnel
New Morganshire, MT 38939"
75922.88558,6.689121255,6.341246108,2.16,49458.66507,169.5706132,"86827 Castaneda Trail Suite 315
Lanceville, UT 64420-1882"
54648.28607,5.531123591,8.46138084,4.09,20270.54195,71.48225872,"80371 Timothy Views
Abigailborough, MN 16645"
71857.57141,6.425892565,6.225548367,4.05,52563.97982,146.2899031,"9817 William Drives Apt. 676
Port Michaelmouth, IL 88737"
67424.18822,5.367615821,7.601754384,6.11,32412.84314,112.7260126,"23133 Parker Spur
Brianland, ID 10645"
70564.86258,5.146618085,6.59799426,4.5,38376.46825,101.4226299,"3862 Jones Plains Suite 613
Lake Linda, ME 52695"
74237.26128,4.663506201,4.705015387,4.35,37651.01453,85.29825644,"238 Samuel Haven
South Michael, AL 99621"
58004.2709,5.174346635,8.327776474,6.36,29182.7206,83.02867066,"43128 King Branch Apt. 349
Mckeeview, NC 89358-6768"
101928.8581,4.82958619,9.039381544,4.08,22804.99194,193.886649,"856 Harris Centers Suite 940
Nicholasport, IL 91064-1080"
55809.49459,6.854522409,6.330243408,4.2,49001.90125,124.764541,"748 White Underpass
West Michael, CT 11080-9522"
48357.06347,4.727645965,7.98951567,3.03,45206.72551,81.34151281,"7278 Wiggins Square
South Nathan, FL 72804"
65017.74563,5.000504143,5.945759611,2.37,26910.32075,67.93734015,"319 Denise Run
Stephenview, PW 77941-4444"
66949.0012,5.494535087,5.945900039,3.18,30323.73988,81.48792063,"402 Steven Greens
East Terrence, FM 76774"
82848.55863,5.729198183,6.281916393,4.47,40338.11037,148.9540135,"66118 Torres Pike Apt. 446
West Kevinland, ME 01431-0177"
65851.26289,6.517096671,7.181912393,5.09,36110.06309,146.8738755,"5412 Smith Ports Apt. 902
West Jonstad, PA 43101-8130"
93579.11668,5.821447363,6.490128894,4.49,38977.93739,185.9883661,"258 Cummings Burg Apt. 469
North William, NC 21455-3269"
76114.15936,6.769699197,7.32160966,5.02,42601.8153,155.8758796,"674 Todd Ports
Parsonschester, VA 49485-9488"
84289.795,7.762059263,7.946184619,4.09,42768.4581,212.0888345,"3999 Laura Lakes
Barnesport, FM 49833"
57715.53989,5.549062595,7.648730581,5.16,19844.17257,79.0598827,"11190 Robinson Extension
Fieldsfort, CA 51614-8941"
85825.85915,6.614755417,6.25590011,3.36,13983.30125,113.7465336,"546 Mitchell Village Suite 737
Lake Vincent, OH 05404-1179"
62765.29405,7.678891205,7.459908516,4.08,22272.18604,136.9753282,"31651 Hale Walks
Port Henryfort, UT 45989"
70205.72154,5.83835012,8.657342635,5.37,26973.43343,143.3221122,"0247 Kenneth Burg
Port Angelica, WI 77878-6142"
66595.66324,4.786484164,7.476142093,3.16,42385.40082,137.3048099,"7793 Bradley Trail Suite 924
Nicholschester, OK 05492-7126"
64303.64009,5.626372535,6.583251654,3.42,20214.598,94.19505795,"43275 Knight Walks Apt. 856
Jamesville, FL 18420-6564"
57358.62333,7.353131745,7.096839816,3.14,22061.58541,94.82799394,"16028 Sarah Isle Suite 386
East Clifford, PW 67999-0591"
74216.12905,6.038763092,7.004803041,3.28,45068.59934,136.5036084,"5976 Amanda Grove
Ritterport, SD 08541-1686"
68503.48554,4.403549081,8.419559831,4.42,34699.25818,128.9082363,"80906 Michael Grove Apt. 103
South Denise, KS 86144"
55481.28674,5.733547356,9.699773329,3.46,42179.67004,139.8979249,"20960 Leonard Loaf Apt. 902
South Lisabury, MA 55466"
75265.99827,8.312847295,7.494591244,5.33,13108.01789,155.9678613,"PSC 8409, Box 5628
APO AA 76710-9573"
68854.09085,6.745795742,8.194305101,5.23,37482.54576,148.5677064,"8938 Jose Lodge
Emilyside, CO 97593-5472"
74854.10011,4.604998734,7.679230572,4.06,50538.01354,155.359298,"041 Claire Glens
Samanthaside, KS 70716-5226"
54634.31766,5.743186901,8.04578157,6.3,41564.0063,117.9278094,"572 Kayla Port Suite 910
New Catherine, UT 56845"
57098.2024,8.172130124,5.759739522,2,42721.28569,126.2465989,"7928 Evans Inlet
Port Sherriland, SC 82783"
68035.56212,6.487102994,8.810883649,4.06,34174.74428,166.3509393,"05890 Robin Brook Suite 649
East Bethton, MI 72561"
63128.60652,5.459418735,6.953525108,3.02,39536.8097,93.00115709,"065 Helen Oval Apt. 756
Kathrynborough, UT 72714-6759"
62937.04797,6.171802299,8.931184559,3.14,38082.48344,158.4167851,"678 Howe Lights
East Bryan, OR 66067"
82915.91143,7.078994202,7.882700548,5.2,50445.64737,218.5480091,"38531 Anna Estates Apt. 937
Kevinfurt, AZ 71789"
70138.53362,6.459764363,6.844556793,4.05,44684.73719,152.9028714,"67263 Garrett Knoll
Hineshaven, IN 52693-6366"
75611.47181,5.692877721,7.174165695,6.18,22047.19911,99.82408508,"576 Moore Stravenue
Stephaniemouth, OK 66676"
42822.3111,6.612989198,4.993759778,3.34,29670.20231,51.32159882,"43074 Armstrong Wall
West Timothychester, NH 29497-5681"
60145.23086,7.349184292,8.012062753,5.19,25198.78667,113.6448409,"USNS Reyes
FPO AA 35029"
87853.8483,6.524727389,7.571808331,6.43,42302.261,189.8668844,"22912 Taylor Island
Brianside, MA 36738-0637"
66392.57099,5.380618603,8.023288282,5.13,26623.18416,125.5576273,"614 Leah Row Suite 729
Marissastad, NM 00794"
58204.22309,6.301814027,7.375616033,5.41,46663.40274,136.764127,"97004 Gutierrez Greens Apt. 332
East Deniseview, RI 21012-8300"
88244.61487,6.548375433,8.765481292,3.36,25791.99499,178.8285239,"61508 Taylor Turnpike Suite 751
North Sherry, SC 21980-1722"
68737.59871,4.50065575,8.450083754,6.18,34216.69172,123.0363234,"46722 Avila Ford
Lake Sharonland, NY 80569"
56423.03428,4.670846603,8.109865287,3.03,40155.74285,100.0216858,"460 Morales Islands Apt. 118
West Jeffrey, NE 35494"
66678.06217,3.90784119,7.496088659,5.02,23031.17032,58.70078442,"827 Ferguson Isle
Rosebury, AL 61416-3167"
71517.01424,7.90559502,7.731386357,5.02,40239.28257,173.4373044,"653 Parker Overpass Suite 506
Susanshire, AZ 00328"
66097.62203,3.979496081,6.15177134,4.19,37467.59631,76.21672533,"41962 Castro Groves Suite 053
Jacquelinestad, PW 32378"
76423.31757,7.561878816,7.672937209,5.25,24402.23731,153.2845723,"66807 Johnson Prairie Apt. 849
Hernandezhaven, NE 29672"
72660.15764,5.447651333,6.130976571,4.39,48711.5547,124.3501651,"98734 Sharp Shoals Apt. 825
North Sharon, CA 40445-0695"
92787.28248,5.193719807,6.825129553,2.24,36590.45042,162.8878094,"2574 Richardson Trail
Villarrealland, MD 90258-8822"
78535.64072,7.036043262,7.111496767,3.33,44280.07606,176.7330934,"7069 Barajas Brooks
Martinezbury, VA 51924"
58110.57429,5.87836948,6.825453188,2.41,49355.97879,130.8752504,"97379 Erin Tunnel Suite 230
Wilsonside, CA 62038-2300"
71614.59305,6.357683901,8.339420059,4.38,29922.1702,131.168142,"914 Ramirez Valleys
East Mark, NM 09382"
76813.78015,6.97543555,6.914477692,3.11,31822.48585,156.7368285,"4134 Susan Fords
Port Andreatown, DE 39559-2783"
73508.35912,6.27170472,6.772989767,3.49,34894.57633,112.6821109,"8580 Caleb Rapid Suite 109
Karenchester, AL 04190-4237"
63805.7006,7.120304395,5.907901094,4.35,48433.82079,147.3761532,"9731 Bryan Estate
North Teresafort, MA 43089-0152"
67651.53322,6.307915969,6.29716031,4.42,50823.45978,136.600057,"12163 Carter Shoals Apt. 326
Deckerland, SD 16294"
69086.60579,5.649168399,9.079234562,6.41,39890.29704,167.7612442,"7303 Amber Locks Suite 812
North Kelly, IN 94856-6427"
93822.30848,7.307595976,6.739136455,3.39,28555.78775,178.9973205,"16991 Theresa Trace
Port Matthewshire, NC 66272"
89808.62859,6.99119997,8.428816539,3.19,30847.09161,196.1715867,"114 Michael Wall Apt. 387
Lake Taylor, ND 17489"
64896.62337,5.746925014,4.713907065,2.01,33201.07787,67.32251119,"4363 Tara Bridge Apt. 728
Rivasfurt, ND 04123"
61853.86388,7.216355831,7.672624694,3.5,23811.23365,123.0391468,"PSC 1123, Box 2566
APO AE 12036-0836"
64205.8632,5.608289646,6.107278834,2.28,48649.61039,112.4818114,"96480 Taylor Mews Apt. 138
New Justinmouth, PA 25004"
74872.36119,6.743717223,7.129029836,3.17,20068.15522,109.0996143,"933 Morgan Via Apt. 871
Nicolebury, AL 14624"
81980.58906,5.625005408,8.456793269,3.33,41393.59402,157.0154414,"79023 Ramirez Isle
East Jeffreyborough, CT 45650-3126"
52801.97917,5.869786444,6.175532974,3.18,21518.04492,68.51231393,"962 Brandon River Apt. 829
South Jamie, GU 95398"
54510.2001,5.052580013,8.723667665,4.15,20211.43699,84.55533695,"713 Anderson Lights Suite 346
North Katie, FM 72098"
61868.60746,5.787124106,4.774978251,3.17,34967.07563,97.48059937,"76329 Eric Mount Suite 495
Whiteville, AS 79813"
63655.18163,7.537023749,7.29278248,3.17,16409.11628,124.766099,"960 Ferguson Ports Suite 436
Lake Denise, OK 51103-4597"
86031.51275,5.293498422,7.372989952,5.16,35417.76965,138.141725,"519 David Ways Apt. 059
Port John, PW 73151-6724"
72748.51296,6.879262946,8.783143977,6.28,40137.50244,172.6364398,"231 Rodriguez Extensions
Ramirezview, UT 82819-9826"
61839.76786,7.740112579,5.937846802,3.24,26064.82032,96.15390599,"PSC 9596, Box 0250
APO AE 81289"
76519.68207,6.455825141,6.6449069,2.17,28961.42776,135.997816,"117 Harper Harbor Apt. 891
North Harry, TN 24136"
76774.85779,6.232921557,6.396693318,2.05,34313.8277,138.4466437,"604 Angela Crescent
West Timothy, MP 45493"
76659.74948,5.901324628,7.0392267,6.37,41717.72069,153.1447285,"9224 Phillips Villages
Jamesbury, DC 07921"
